CHS,LGB,45
CHS,ONT,393
CHS,SNA,1141
CHS,OAK,100
CHS,SFO,789
CHS,SJC,134
CID,ORD,318
CID,PHX,1028
CID,DCA,138
CID,IAD,30
CID,WAS,2
CID,LAS,362
CLE,DCA,19624
CLE,DEN,37515
CLE,DFW,37758
CLE,DTW,2868
CLE,EFD,170
CLE,EWR,38111
CLE,FLL,43081
CLE,HOU,6932
CLE,HPN,3205
CLE,IAD,6932
CLE,IAH,33168
CLE,ISP,3924
CLE,JFK,8783
CLE,LAS,77412
CLE,LAX,57888
CLE,LGA,56956
CLE,LGB,320
CLE,MCI,16293
CLE,MCO,67228
CLE,MIA,19653
CLE,MKE,13505
CLE,MSP,28691
CLE,MSY,9055
CLE,NYC,65
CLE,OAK,5150
CLE,ONT,6842
CLE,PBI,8396
CLE,PHL,25180
CLE,PHX,48389
CLE,RDU,11365
CLE,RSW,38853
CLE,SAN,19917
CLE,SFO,36215
CLE,SJC,6269
CLE,SNA,8792
CLE,SRQ,525
CLE,STL,30632
CLE,SWF,441
CLE,TPA,43554
CLE,WAS,57
CLE,CLT,18961
CLE,MDW,62511
CLE,MHT,7630
CLE,ORD,81233
CLE,PVD,12602
CLE,GSO,303
CLE,IND,4710
CLE,JAX,1578
CLE,ORF,845
CLE,PHF,46
CLE,CVG,550
CLE,SAT,935
CLE,SEA,19264
CLE,SLC,2760
CLE,PIE,2473
CLE,DAL,2354
CLE,SDF,521
CLE,MYR,1065
CLE,PDX,3021
CLT,DCA,31601
CLT,DFW,62157
CLT,DTW,6704
CLT,EWR,69848
CLT,FLL,35734
CLT,HOU,4262
CLT,HPN,5111
CLT,IAD,17402
CLT,IAH,31392
CLT,ISP,1791
CLT,JFK,39330
CLT,LAX,49706
CLT,LGA,118320
CLT,LGB,699
CLT,MDW,10384
CLT,MIA,31242
CLT,NYC,9
CLT,OAK,2839
CLT,ONT,6631
CLT,ORD,81530
CLT,SFO,41856
CLT,SJC,5871
CLT,SNA,8585
CLT,SWF,1256
CLT,TPA,35130
CLT,MHT,8413
CLT,PVD,19845
CLT,MCO,1572
CLT,MSP,111
CLT,DAL,2924
CLT,EFD,30
CLT,MCI,3521
CLT,PHX,20425
CLT,CMH,4980
CLT,SEA,128
CLT,LAS,1391
CMH,DCA,32376
CMH,DFW,40855
CMH,DTW,93
CMH,EWR,34688
CMH,FLL,30048
CMH,HOU,8107
CMH,HPN,1532
CMH,IAD,6007
CMH,IAH,19813
CMH,ISP,2784
CMH,JFK,8606
